name,categ_id,type,detailed_type
KANBAN DE LECTRA - INSERT TIRA RR,28,product,product
KANBAN DE LECTRA - SIDE PANEL,28,product,product
KANBAN DE LECTRA - CONSOLA,28,product,product
grille,28,product,product
20806,14,product,product
20808,28,product,product
20809,28,product,product
20810,28,product,product
20815,28,product,product
20853,28,product,product
20853,28,product,product
20854,18,service,service
20856,18,service,service
20857,28,product,product
20858,28,product,product
20859,28,product,product
20890,28,product,product
20891,28,product,product
20892,28,product,product
20893,28,product,product
20894,28,product,product
0000,28,product,product
20865,28,product,product
20866,28,product,product
20867,28,product,product
GRILLE CARRIER,28,product,product
0001,28,product,product
20888,28,product,product
20889,28,product,product
20890,28,product,product
20892,28,product,product
20893,28,product,product
20895,28,product,product
20896,28,product,product
20897,28,product,product
20898,28,product,product
20899,28,product,product
20900,28,product,product
20901,28,product,product
20902,28,product,product
20903,28,product,product
DJ CAMERA RETAINER MIC,28,product,product
DJ LRR COVER MIC,28,product,product
DJ LOWER CENTER APPLIQUE MIC,18,service,service
DJ LOWER CENTER APPLIQUE PAINTED,18,service,service
DJ LOWER CENTER APPLIQUE CHROMED,18,service,service
DJ LARAMIE BILLET BARS MIC,28,product,product
DJ LARAMIE BILLET BARS PAINTED,28,product,product
DJ LARAMIE BILLET BARS CHROMED,28,product,product
DJ LONG HORN BILLET BARS MIC,28,product,product
DJ LONG HORN BILLET BARS PAINTED,28,product,product
DJ LONG HORN BILLET BARS CHROMED,28,product,product
RACK OUTER - GLOVE BOXRACK UNIVERSAL 280 CAVIDADES CONSIDERANDO 2 RFID ́S,28,product,product
DJ Camera Retainer MIC,18,service,service
DJ Camera Retainer MIC (copia),18,service,service
DJ LRR Cover MIC (copia),18,service,service
DJ Side Applique LH MIC (copia),18,service,service
DJ Side Applique LH Painted (copia),18,service,service
DJ Side Applique LH Chromed (copia),18,service,service
DJ Side Applique RH MIC (copia),18,service,service
DJ Side Applique RH Painted (copia),18,service,service
DJ Side Applique RH Chromed (copia),18,service,service
DJ Lower Center Applique MIC (copia),18,service,service
DJ Lower Center Applique Painted (copia),18,service,service
DJ Lower Center Applique Chromed (copia),18,service,service
DJ U Surround LH MIC (copia),18,service,service
DJ U Surround LH Painted (copia),18,service,service
DJ U Surround LH Chromed (copia),18,service,service
DJ U Surround RH MIC (copia),18,service,service
DJ U Surround RH Painted (copia),18,service,service
DJ U Surround RH Chromed (copia),18,service,service
DJ Plinth (copia),18,service,service
DJ Laramie Billet Bars MIC (copia),18,service,service
DJ Laramie Billet Bars Painted (copia),18,service,service
DJ Laramie Billet Bars Chromed (copia),18,service,service
DJ Long Horn Billet Bars MIC (copia),18,service,service
DJ Long Horn Billet Bars Painted (copia),18,service,service
DJ Long Horn Billet Bars Chromed (copia),18,service,service
DJ Grille Carrier (copia),18,service,service
DJ Grille Texture Tradesman (copia),18,service,service
DJ Grille Texture Laramie (copia),18,service,service
DJ Grille Texture Long Horn (copia),18,service,service
DJ Grille Texture Power Wagon (copia),18,service,service
RTM-8126 INSERTO EXTERIOR 6LBS ABC,27,product,product
RTM-8127 INSERTO CENTRAL 6 LBS ABC,27,product,product
RTM-8128 INSERTO INFERIOR 6LBS ABC,27,product,product
DJ GRILLE #9 & #10,28,product,product
TARIMA PROLAMSA,15,product,product
608795 AS 30 99 0000 00 000 CARTON,23,product,product
CELDA A KIA ECU + BRACKET,20,product,product
CELDA A KIA ECU + BRACKET (copia),20,product,product
CELDA B KIA ECU + BRACKET (copia),14,product,product
CELDADO KIA ECU + BRACKET (copia),14,product,product
CHAROLA KIA ECU + BRACKET (copia),14,product,product
CHAROLA EXTERNA KIA ECU + BRACKET (copia),14,product,product
KIT ATI,23,product,product
ESQUINERO ATI,20,product,product
"TARIMA 46X54""",32,product,product
TAPA ATI,20,product,product
TAPA ATI (copia),20,product,product
CUELLO A ATI (copia),20,product,product
CUELLO B ATI (copia),20,product,product
PAD GRANDE ATI (copia),20,product,product
PAD CHICO ATI (copia),20,product,product
INSERTO A ATI (copia),20,product,product
INSERTO B ATI (copia),20,product,product
[INSERTO A ATI] INSERTO A ATI1,1,product,product
[RTM-0110] GAS CARBONO CO2,1,product,product
"[CC-1293] ARANDELA PLANA DE 12.70MM 1/2"" ZINC",1,product,product
INDIRE,1,consu,consu
[CC-1040] DISCO LAMINADO 4 1/2 TENAZIT,1,product,product
DZ1 - LOWER CASE,28,product,product
CHAROLA DE COROPLAST 4MM LAMINADA CON TELA NO TEJIDA 70GMS CON MONTAJE EN TOTE 24 X 15 X 9,28,product,product
CHAROLA DE COROPLAST 4MM LAMINADA CON TELA NO TEJIDA 70GMS CON MONTAJE EN TOTE 24 X 15 X 9 (copia),28,product,product
DZ1 - SPEAKER,28,product,product
DZ1 - RING,28,product,product
14783,1,consu,consu
DZ1 - POINTER,28,product,product
DZ1 -DIFUSSER-PRISMA-DIAL,28,product,product
DZ1 -TRIP CABLE CHAROLA DE COROPLAST NEGRO 4MM ESD SOLDADO CON ULTRASONIDO,28,product,product
DZ1 - POINTER PRISM CHAROLA DE COROPLAST NEGRO 4MM ESD,28,product,product
DZ1 - CLIPS CHAROLA COROPLAST NEGRO 4MM ESD,28,product,product
BT1ZYL_Y0770439_ROPACK 45X48X42+ PLATE+ RFID’S,28,product,product
BT1ZYL_Y0770439_ROPACK 45X48X42+ PLATE+ RFID’S,28,product,product
CAJA LENTE TESLA,18,consu,consu
21025,28,product,product
21027,28,product,product
21028,28,product,product
21029,28,product,product
21030,28,product,product
21031,28,product,product
21032,28,product,product
21033,28,product,product
21034,28,product,product
DJ LRR COVER MIC,28,product,product
Muestra Marzo (copia),18,service,service
INNER,28,product,product
CAJA IMGL SERVICE PARTS,14,product,product
ALTERNO BILLET BARS 45 X 48,14,product,product
ALTERNO BILLET BARS 45 X 48-,23,product,product
TAPA BILLET BARS,14,product,product
PAD BILLET BARS,14,product,product
CUELLO BILLET BARS,14,product,product
ALTERNO BILLET BARS 56 X 48,23,product,product
TAPA BILLET BARS 56 X 48,14,product,product
PAD BILLET BARS 56 X 48,14,product,product
CUELLO BILLET BARS 56 X 48,14,product,product
F500251480,14,product,product
F500251480 (copia),14,product,product
F500251301 (copia),14,product,product
DUNNAGE GLASS DZ1 DUNNAGE GLASS FRONT 6 CAVIDADES + LONA CRISTAL CON PLASTICO CORRUGADO EN TOTE 24X15X9,18,service,service
TAPA PARA GLASS DZ1 TAPA EN LONA CRISTAL CAL 20+ REFUERZO,18,service,service
PAD 1269,14,product,product
PAD 1139,14,product,product
PAD WRAP AROUND,14,product,product
F500351673 CELDAS CK 23 ECT,14,product,product
F500351673 CELDA A,20,product,product
F500351673 CELDA L,20,product,product
F500351674 CELDAS CK 23 ECT,14,product,product
F500351674 CELDA A,20,product,product
F500351674 CELDA L,20,product,product
DUNNAGE 330 FRONT CASE,18,service,service
DUNNAGE EN PLASTICO CORRUGADO 4MM CON TELA NO TEJIDA 12 CAVIDADES (copia),18,service,service
DJ Laramie Billet Bars (Manejo Interno M,18,service,service
DJ Long Horn Billet Bars MIC (Manejo Int,18,service,service
"DJ WIP Laramie Billet Bar 1, Quote F2412",18,service,service
CELDA C MCV,20,product,product
"DJ WIP Laramie Billet Bar 2, Quote F2412",18,service,service
"DJ WIP Laramie Billet Bar 3, Quote F2412",18,service,service
"DJ WIP Laramie Billet Bar 4, Quote F2412",18,service,service
"DJ WIP Laramie Billet Bar 5, Quote F2412",18,service,service
"DJ WIP Long Horn Billet Bar 1, Quote F24",18,service,service
"DJ WIP Long Horn Billet Bar 2, Quote F24",18,service,service
"DJ WIP Long Horn Billet Bar 3, Quote F24",18,service,service
"DJ WIP Long Horn Billet Bar 4, Quote F24",18,service,service
"DJ WIP Long Horn Billet Bar 5, Quote F24",18,service,service
"DJ WIP Long Horn Billet Bar 6, Quote F24",18,service,service
"DJ WIP Long Horn Billet Bar 7, Quote F24",18,service,service
"DJ WIP Long Horn Billet Bar 8, Quote F24",18,service,service
"DJ WIP Long Horn Billet Bar 9, Quote F24",18,service,service
"DJ WIP Long Horn Billet Bar 10, Quote F2",18,service,service
TAPA LONA CRISTAL PARA TOTE 24 X 15 X 9 (copia),18,service,service
CAJA OPAL,14,product,product
INSERTO PASSENGER,18,service,service
INSERTO DRIVER,18,service,service
INSERTO DRIVER,14,product,product
LAMINA BASE PASSENGER,15,product,product
LAMINA BASE DRIVER,15,product,product
LAMINA CAJA OPAL,15,product,product
INSERTO PASSENGER,14,product,product
INSERTO PASSENGER,14,product,product
Y0467205 - DUNNAGE DE PLASTILONA ANTIDUST 108 CAV,28,product,product
Y0467197 - DUNNAGE DE PLASTILONA ANTIDUST 121 CAV,28,product,product
Kit Lucid CBB - 1 Prototype,18,service,service
"Pallet 67.5"" x 48""",18,service,service
DOLLIE PARA RACK DE FG DE GM,18,service,service
FIANZA,1,consu,consu
LUCID CCB KIT,18,service,service
Packaging Services,18,service,service
Packaging Services Ropack Close Out (copia),18,service,service
21113,18,consu,consu
21113 (copia),18,consu,consu
21115 (copia),18,consu,consu
21116 (copia),18,consu,consu
21117 (copia),18,consu,consu
21118 (copia),18,consu,consu
21119 (copia),18,consu,consu
21120 (copia),18,consu,consu
21121 (copia),18,consu,consu
21122 (copia),18,consu,consu
21123 (copia),18,consu,consu
21124 (copia),18,consu,consu
21125 (copia),18,consu,consu
21126 (copia),18,consu,consu
21127 (copia),18,consu,consu
21128 (copia),18,service,service
13863,1,consu,consu
express,1,consu,consu
Retrabajo rack 6,18,service,service
INDI,1,consu,consu
491447 AS 30 99 0000 00 000 CARTON (EMPAQUE),18,service,service
843971 FS 30 99 0000 00 000 CARTON (EMPAQUE),18,service,service
CARRRETILLAS #6,18,service,service
AIR VENT,18,service,service
21140,18,service,service
21140,18,service,service
21142,18,service,service
21145,18,service,service
21145 (copia),18,service,service
W04002 RACK,28,product,product
W04002 RACK (copia),28,product,product
CAJA INDIVIDUAL,19,product,product
CAJA 1 DE KUCKY HARVEST,18,service,service
KIT #2 PROGRAMA G65 ATLAS,18,service,service
KIT #3 PROGRAMA G65 ATLAS,18,service,service
CAJA L,18,service,service
"INNER RU C/TELA 20.75""X14.5""",18,service,service
CELDA A,1,product,product
CELDA B,1,product,product
INNER RU,18,service,service
21163,18,service,service
21164,18,service,service
21166,18,service,service
BASE Y TAPA KIT ATI,14,product,product
CHAROLA DE COROPLAST 4MM LAMIN,18,service,service
"KMKX Base  Cover  Tote 24""x22""x14"" fondo liso con hot stamping",28,product,product
"KMKX Bottom Cover - Tote  24""x22""x7"" fondo liso",28,product,product
"KMKX Housing -  Tote 24""x22""x14"" fondo liso con hot stamping",28,product,product
"KMKX Skull cap  - Tote 24""x22""x14"" fondo liso con hot stamping",28,product,product
"KMKX Trap door  - Tote 24"" x15"" x5"" fondo liso con hot stamping",28,product,product
Etiqueta,25,consu,consu
"KMKX Housing -  Dunnage de dubetina p/tote 2422-14, estandar pack de 12 cavidades",28,product,product
KMKX housing -  cubierta de lona transflex con velcro.,28,product,product
"KMKX Base Cover -  Dunnage de dubetina p/tote 2422-14, estandar pack de 12 cavidades.",28,product,product
CELDA C,20,product,product
KMKX Base Cover -  cubierta de lona transflex con velcro,28,product,product
"KMKX Skull cap -  Dunnage de dubetina p/tote 2422-14, estandar pack de 25 cavidades",28,product,product
KMKX Skull cap -  Cubierta de lona transflex con velcro,28,product,product
KMKX Bottom Cover - Cubierta de lona trasnflex con velcro.,28,product,product
"KMKX Bottom Cover - Dunnage  de dubetina p/tote 2422-7, estandar pack de 91 caviades",28,product,product
KMKX Bottom Cover - Base de foam.,28,product,product
"KMKX Trap door  - Dunnage de dubetina p/tote 2415-5, estandar pack de 108 caviades",28,product,product
KMKX Trap door - Cubierta de lona trasnflex con velcro,28,product,product
KMKX Trap door - Base de foam,28,product,product
Costo de Lógistica,18,service,service
Charola DU,18,service,service
21190 (copia),18,service,service
21191 (copia),18,service,service
21192 (copia),18,service,service
21193 (copia),18,service,service
LARAMIE #4-#5,28,product,product
21194 (copia),18,service,service
"21,196 (copia)",18,service,service
"21,197 (copia)",18,service,service
"21,198 (copia)",18,service,service
"21,199 (copia)",18,service,service
"21,200 (copia)",18,service,service
"21,201 (copia)",18,service,service
"21,202 (copia)",18,service,service
"21,203 (copia)",18,service,service
"21,204 (copia)",18,service,service
"21,205 (copia)",18,service,service
"21,206 (copia)",18,service,service
"21,207 (copia)",18,service,service
"21,208 (copia)",18,service,service
"21,209 (copia)",18,service,service
"21,210 (copia)",18,service,service
"21,211 (copia)",18,service,service
"21,212 (copia)",18,service,service
"21,213 (copia)",18,service,service
"21,214 (copia)",18,service,service
"21,215 (copia)",18,service,service
"21,216 (copia)",18,service,service
"21,217 (copia)",18,service,service
"21,218 (copia)",18,service,service
"21,219 (copia)",18,service,service
"21,220 (copia)",18,service,service
"21,221 (copia)",18,service,service
"21,222 (copia)",18,service,service
"21,223 (copia)",18,service,service
"21,224 (copia)",18,service,service
"21,225 (copia)",18,service,service
"21,226 (copia)",18,service,service
"21,227 (copia)",18,service,service
"21,228 (copia)",18,service,service
"21,229 (copia)",18,service,service
"21,230 (copia)",18,service,service
"21,231 (copia)",18,service,service
"21,232 (copia)",18,service,service
"21,233 (copia)",18,service,service
"21,234 (copia)",18,service,service
"21,235 (copia)",18,service,service
"21,236 (copia)",18,service,service
"21,237 (copia)",18,service,service
"21,238 (copia)",18,service,service
"21,239 (copia)",18,service,service
"21,240 (copia)",18,service,service
"21,241 (copia)",18,service,service
"21,242 (copia)",18,service,service
"21,243 (copia)",18,service,service
"21,244 (copia)",18,service,service
"21,245 (copia)",18,service,service
"21,246 (copia)",18,service,service
"21,247 (copia)",18,service,service
"21,248 (copia)",18,service,service
"21,249 (copia)",18,service,service
"21,250 (copia)",18,service,service
"21,251 (copia)",18,service,service
"21,252 (copia)",18,service,service
"21,253 (copia)",18,service,service
"21,254 (copia)",18,service,service
"21,255 (copia)",18,service,service
"21,256 (copia)",18,service,service
"21,257 (copia)",18,service,service
"21,258 (copia)",18,service,service
"21,259 (copia)",18,service,service
"21,260 (copia)",18,service,service
"21,261 (copia)",18,service,service
"21,262 (copia)",18,service,service
"21,263 (copia)",18,service,service
"21,264 (copia)",18,service,service
"21,265 (copia)",18,service,service
"21,266 (copia)",18,service,service
"21,267 (copia)",18,service,service
"21,268 (copia)",18,service,service
"21,269 (copia)",18,service,service
"21,270 (copia)",18,service,service
"21,271 (copia)",18,service,service
"21,272 (copia)",18,service,service
"21,273 (copia)",18,service,service
"21,274 (copia)",18,service,service
"21,275 (copia)",18,service,service
"21,276 (copia)",18,service,service
"21,277 (copia)",18,service,service
"21,278 (copia)",18,service,service
"21,279 (copia)",18,service,service
"21,280 (copia)",18,service,service
"21,281 (copia)",18,service,service
"21,282 (copia)",18,service,service
21299,28,product,product
21300,28,product,product
21301,28,product,product
21302,18,service,service
KIT EAGLE- (copia),18,service,service
EMPAQUE KMKX BASE COVER,18,service,service
EMPAQUE KMKX BOTTOM COVER,18,service,service
EMPAQUE KMKX HOUSING,18,service,service
EMPAQUE KMKX SKULL CAP,18,service,service
EMPAQUE KMKX TRAP DOOR,18,service,service
[CHAROLA HDPE CON FRNAJA DE COLOR HONDA DU] MOLDE DE MADERA PARA PROTO (copia),1,consu,consu
TOOLING,18,service,service
13877,1,consu,consu
CHAROLA ESPEJOS CL4,18,service,service
CHAROLA ESPEJOS CL4 NOK (copia),18,service,service
MISCELLANEUS EXPENSED ITEM,18,service,service
21316 (copia),18,service,service
21317 (copia),18,service,service
21318 (copia),18,service,service
21319 (copia),18,service,service
21320 (copia),18,service,service
21321 (copia),18,service,service
21322 (copia),18,service,service
21323 (copia),18,service,service
21324 (copia),18,service,service
21325 (copia),18,service,service
21326 (copia),18,service,service
21327 (copia),18,service,service
21328 (copia),18,service,service
21329 (copia),18,service,service
21330 (copia),18,service,service
21331 (copia),18,service,service
21332 (copia),18,service,service
21333 (copia),18,service,service
21334 (copia),18,service,service
21335 (copia),18,service,service
DJ Laramie Billet Bar 1,18,service,service
DJ Laramie Billet Bar 1 (copia),18,service,service
DJ Laramie Billet Bar 2 (copia),18,service,service
DJ Laramie Billet Bar 3 (copia),18,service,service
DJ Laramie Billet Bar 4 (copia),18,service,service
DJ Laramie Billet Bar 5 (copia),18,service,service
DJ Long Horn Billet Bars 1 (copia),18,service,service
DJ Long Horn Billet Bars 2 (copia),18,service,service
DJ Long Horn Billet Bars 3 (copia),18,service,service
DJ Long Horn Billet Bars 4 (copia),18,service,service
DJ Long Horn Billet Bars 5 (copia),18,service,service
DJ Long Horn Billet Bars 6 (copia),18,service,service
Description DJ Long Horn Billet Bars 7 LH (copia),18,service,service
DJ Long Horn Billet Bars 7 RH (copia),18,service,service
DJ Long Horn Billet Bars 8 LH (copia),18,service,service
FFF,18,service,service
21354,18,service,service
21355,18,service,service
21356,18,service,service
21357,18,service,service
BMW G65 POWER DOOR (G65-084192),18,service,service
.,18,service,service
10/06/2025,18,service,service
21361,18,service,service
21362,18,service,service
21363,18,service,service
21363,18,service,service
21364,18,service,service
21366,18,service,service
21367,18,service,service
21367,18,service,service
21369,18,service,service
TAPA GLASS FRONT,18,service,service
INDIRE,1,consu,consu
MUESTRA PROTECPAC,18,service,service
ENVIO PROTECPAC,18,service,service
21374,18,service,service
21374 (copia),18,service,service
CELDA E REFACCIONES P1,20,product,product
21375 (copia),18,service,service
21376 (copia),18,service,service
21377 (copia),18,service,service
M&W Packaging KIT ON  BUDGET,1,consu,consu
AD,28,product,product
21380 (copia),28,product,product
21381 (copia),18,service,service
Dotacion de personal de viaje temporal,18,service,service
[MANTENIMIENTO DE MAQUINARIA] MANTENIMIENTO DE MAQUINARIACOMPRA DE CHUMACERAS PARA EXTRACTOR DE PINTURA,1,consu,consu
PART#: CHAROLA TERMOFORMADA 500B 16 CHAROLA TERMOFORMADA 500B 28 CAVIDADES,18,service,service
21385 (copia),18,service,service
21386 (copia),18,service,service
21387 (copia),18,service,service
21388 (copia),18,service,service
21389 (copia),18,service,service
21390 (copia),18,service,service
21391 (copia),18,service,service
21392 (copia),18,service,service
21393 (copia),18,service,service
21394 (copia),18,service,service
"Etiqueta de vinil con tinta UV, acabado",18,service,service
PRUEBA,23,product,product
BEZEL_TRMX,18,service,service
BEZEL_TAC,18,service,service
TOOLING,18,service,service
KIT  646D BACK UP,18,service,service
KIT CORRUGADO PARA FDU Y RDU + HUACAL DE MADERA,18,service,service
3015,18,service,service
21416,18,service,service
21417,18,service,service
21418,18,service,service
21419,18,service,service
21420,18,service,service
21421,18,service,service
21422,18,service,service
21423,18,service,service
21424,18,service,service
21425,18,service,service
21426,18,service,service
CELDA A QTR LOWER 5 CAV,15,product,product
21427,18,service,service
TR21515 DUNNAGE 6CAVS+COROPLAST 2MM NEGRO+DUBETINA,18,service,service
SADDD,18,service,service
21430,18,service,service
21431,18,service,service
21432,18,service,service
21433,18,service,service
21434,18,service,service
21435,18,service,service
21346,18,service,service
21437,18,service,service
